340 4924.27 -1 51
341 4977.44 -1 50
342 4994.72 -1 51
343 5031.08 -1 50
344 5034.13 -1 50
345 5068.72 -1 51
346 5070.67 -1 50
347 5084.35 -1 50
348 5103.89 -1 49
349 5106.64 -1 51
350 5135.24 -1 50
351 5142.01 -1 50
352 5156.55 -1 50
353 5173.68 -1 51
354 5175.32 -1 50
355 5177.98 -1 50
356 5179.63 -1 51
357 5192.22 -1 50
358 5194.26 -1 51
359 5207.96 -1 51
360 5209.82 -1 51
361 5215.99 -1 50
362 5222.56 -1 51
363 5246.71 -1 50
364 5256.28 -1 51
365 5264.76 -1 51
366 5266.91 -1 51
367 5292.97 -1 50
368 5305.66 -1 51
369 5317.44 -1 51
370 5319.39 -1 51
371 5319.63 -1 51
372 5362.66 -1 51
373 5374.73 -1 51
374 5447.43 -1 51
375 5451.81 -1 51
376 5453.56 -1 50
377 5462.55 -1 50
378 5467.21 -1 50
379 5477.99 -1 50
380 5479.34 -1 51
381 5490.21 -1 50
382 5505.59 -1 51
383 5549.16 -1 51
384 5554.22 -1 51
385 5574.91 -1 51
386 5576.55 -1 51
387 5583.82 -1 50
388 5601.75 -1 50
389 5661.08 -1 50
390 5661.32 -1 51
391 5664.47 -1 51
392 5676.23 -1 50
393 5702.63 -1 51
394 5718.11 -1 50
395 5724.97 -1 49
396 5726.71 -1 51
397 5731.66 -1 51
398 5754.36 -1 51
399 5767.63 -1 51
400 5783.3 -1 51
401 5807.5 -1 49
402 5813.55 -1 50
403 5819.81 -1 51
404 5821.25 -1 51
405 5835.92 -1 50
406 5841.38 -1 51
407 5845.23 -1 50
408 5870.52 -1 51
409 5871.87 -1 50
410 5886.14 -1 50
411 5887.39 -1 50
412 5889.03 -1 51
413 5928.16 -1 50
414 5941.63 -1 51
415 5964.02 -1 50
416 5970.98 -1 50
417 5984.35 -1 51
418 5998.12 -1 52
419 6017.01 -1 50
420 6052.73 -1 51
421 6068 -1 51
422 6080.37 -1 51
423 6107.77 -1 50
424 6108.42 -1 51
425 6123.79 -1 50
426 6175.95 -1 50
427 6180.4 -1 50
428 6190.56 -1 52
429 6210.55 -1 51
430 6214.9 -1 51
431 6223.06 -1 50
432 6240.74 -1 50
433 6254.61 -1 51
434 6275.6 -1 50
435 6292.98 -1 50
436 6293.53 -1 50
437 6307.4 -1 51
438 6316.66 -1 50
439 6320.81 -1 50
440 6326.67 -1 50
441 6334.63 -1 51
442 6363.64 -1 50
443 6373.1 -1 50
444 6386.27 -1 51
445 6402.95 -1 50
446 6424.84 -1 51
447 6426.89 -1 51
448 6427.84 -1 51
449 6452.13 -1 51
450 6463.6 -1 50
451 6492.8 -1 51
452 6503.47 -1 51
453 6521.56 -1 49
454 6526.11 -1 51
455 6541.79 -1 50
456 6543.43 -1 50
457 6543.78 -1 51
458 6596.33 -1 51
459 6602.69 -1 51
460 6605.54 -1 51
461 6611.59 -1 50
462 6618.55 -1 50
463 6627.11 -1 50
464 6664.73 -1 50
465 6682.21 -1 51
466 6690.97 -1 50
467 6707.75 -1 50
468 6743.37 -1 51
469 6746.82 -1 51
470 6753.38 -1 51
471 6753.82 -1 51
472 6791.25 -1 51
473 6791.69 -1 50
474 6812.48 -1 51
475 6815.83 -1 50
476 6874.5 -1 51
477 6878.25 -1 50
478 6914.37 -1 50
479 6921.93 -1 51
480 6954.04 -1 50
481 6955.49 -1 50
482 7028.69 -1 51
483 7086.96 -1 50
484 7089.61 -1 51
485 7150.19 -1 50
486 7156.34 -1 50
487 7176.84 -1 50
488 7180.48 -1 50
489 7196.86 -1 50
490 7229.28 -1 50
491 7270.81 -1 51
492 7297.01 -1 51
493 7304.97 -1 51
494 7311.43 -1 50
495 7322.89 -1 50
496 7323.34 -1 51
497 7328.29 -1 50
498 7329.23 -1 51
499 7333.99 -1 50
500 7346.56 -1 50
501 7352.31 -1 51
502 7353.36 -1 50
503 7397.4 -1 50
504 7399.34 -1 50
505 7414.32 -1 51
506 7420.67 -1 51
507 7423.72 -1 50
508 7443.1 -1 52
509 7494.46 -1 51
510 7505.33 -1 51
511 7506.57 -1 51
512 7525.35 -1 51
513 7527.7 -1 51
514 7539.57 -1 49
515 7568.38 -1 49
516 7584.05 -1 50
517 7606.64 -1 50
518 7614 -1 51
519 7638.8 -1 50
520 7647.36 -1 50
521 7650.41 -1 51
522 7688.64 -1 50
523 7697.6 -1 51
524 7708.56 -1 51
525 7718.13 -1 50
526 7721.18 -1 50
527 7727.03 -1 50
528 7748.62 -1 51
529 7761.19 -1 50
530 7769.45 -1 50
531 7769.89 -1 49
532 7779.56 -1 51
533 7780.9 -1 52
534 7805.5 -1 50
535 7806.34 -1 51
536 7818.91 -1 50
537 7823.76 -1 50
538 7839.24 -1 49
539 7841.18 -1 51
540 7864.98 -1 50
541 7877.35 -1 50
542 7898.84 -1 50
543 7928.14 -1 50
544 7938.01 -1 50
545 7950.78 -1 50
546 7967.46 -1 50
547 7979.42 -1 51
548 7980.97 -1 50
549 7984.82 -1 50
550 7999.09 -1 50
551 8000.74 -1 51
552 8019.83 -1 50
553 8033.4 -1 50
554 8048.97 -1 50
555 8059.34 -1 50
556 8064.59 -1 50
557 8112.44 -1 51
558 8112.89 -1 50
559 8117.84 -1 50
560 8124.8 -1 50
561 8126.84 -1 51
562 8176.4 -1 50
563 8189.97 -1 51
564 8219.17 -1 50
565 8225.13 -1 50
566 8232.39 -1 51
567 8238.74 -1 51
568 8240.29 -1 50
569 8243.94 -1 51
570 8248.19 -1 51
571 8253.94 -1 49
572 8256.59 -1 50
573 8270.77 -1 49
574 8284.64 -1 49
575 8291.19 -1 50
576 8321 -1 49
577 8335.38 -1 50
578 8361.98 -1 50
579 8383.27 -1 51
580 8388.82 -1 51
581 8405.2 -1 51
582 8427.29 -1 50
583 8439.76 -1 50
584 8461.35 -1 51
585 8465.3 -1 50
586 8467.04 -1 50
587 8471.9 -1 50
588 8472.34 -1 52
589 8481.6 -1 51
590 8487.06 -1 51
591 8497.52 -1 51
592 8506.18 -1 51
593 8525.37 -1 49
594 8531.72 -1 49
595 8559.02 -1 49
596 8570.59 -1 50
597 8577.45 -1 50
598 8585.01 -1 50
599 8589.46 -1 51
600 8628.49 -1 50
601 8639.15 -1 51
602 8646.61 -1 50
603 8649.56 -1 50
604 8651.2 -1 51
605 8652.55 -1 50
606 8662.81 -1 50
607 8689.83 -1 49
608 8698.59 -1 50
609 8705.86 -1 50
610 8707.21 -1 50
611 8708.56 -1 51
612 8712.91 -1 49
613 8717.46 -1 51
614 8720.81 -1 50
615 8738 -1 50
616 8739.35 -1 49
617 8774.67 -1 50
618 8808.09 -1 49
619 8815.75 -1 51
620 8816.09 -1 50
621 8836.47 -1 49
622 8857.87 -1 51
623 8890.59 -1 50
624 8935.34 -1 50
625 8935.58 -1 49
626 8940.64 -1 49
627 8943.39 -1 51
628 8946.53 -1 50
629 8967.02 -1 51
630 8991.62 -1 50
631 8993.06 -1 50
632 8999.62 -1 51
633 9009.28 -1 51
634 9040.59 -1 50
635 9048.25 -1 50
636 9053.81 -1 51
637 9064.67 -1 49
638 9080.95 -1 50
639 9142.73 -1 50
640 9149.29 -1 51
641 9164.46 -1 51
642 9168.01 -1 50
643 9168.25 -1 51
644 9176.21 -1 50
645 9176.46 -1 50
646 9188.92 -1 51
647 9222.64 -1 49
648 9224.79 -1 50
649 9225.33 -1 50
650 9231.79 -1 51
651 9232.33 -1 50
652 9242.59 -1 50
653 9245.54 -1 49
654 9272.04 -1 51
655 9278 -1 50
656 9282.15 -1 50
657 9284.29 -1 51
658 9284.44 -1 50
659 9312.34 -1 50
660 9322 -1 50
661 9326.16 -1 51
662 9331.21 -1 50
663 9360.12 -1 49
664 9363.27 -1 49
665 9367.52 -1 50
666 9378.48 -1 51
667 9411.1 -1 49
668 9430.18 -1 50
669 9435.34 -1 50
670 9436.38 -1 51
671 9468.29 -1 50
672 9488.28 -1 51
673 9494.53 -1 49
674 9502.09 -1 50
675 9507.85 -1 50
676 9517.51 -1 51
677 9522.16 -1 49
678 9532.43 -1 50
679 9536.08 -1 49
680 9542.43 -1 51
681 9571.44 -1 50
682 9590.12 -1 51
683 9591.27 -1 49
684 9593.62 -1 51
685 9608.39 -1 49
686 9617.95 -1 51
687 9643.85 -1 50
688 9653.21 -1 50
689 9660.57 -1 50
690 9664.62 -1 49
691 9697.83 -1 50
692 9702.18 -1 50
693 9737.3 -1 51
694 9739.95 -1 50
695 9750.62 -1 51
696 9762.58 -1 50
697 9763.73 -1 50
698 9774.7 -1 50
699 9783.76 -1 50
700 9784.8 -1 49
701 9797.47 -1 50
702 9800.32 -1 50
703 9828.12 -1 50
704 9851.92 -1 50
705 9854.66 -1 49
706 9898.3 -1 50
707 9914.18 -1 51
708 9924.84 -1 50
709 9943.73 -1 50
710 9955.6 -1 49
711 9967.46 -1 51
712 9968.81 -1 51
713 9984.08 -1 50
714 9987.83 -1 50
715 10008.4 -1 51
716 10017.9 -1 50
717 10026.6 -1 51
718 10035.6 -1 50
719 10057.6 -1 50
720 10066.6 -1 50
721 10069.9 -1 51
722 10080.8 -1 50
723 10085.4 -1 50
724 10102.4 -1 51
725 10138.2 -1 50
726 10163.5 -1 51
727 10165.5 -1 50
728 10177.5 -1 51
729 10183.9 -1 50
730 10193 -1 50
731 10237.6 -1 52
732 10253.2 -1 52
733 10266.7 -1 51
734 10277.1 -1 50
735 10294.3 -1 52
736 10301.6 -1 50
737 10314.8 -1 51
738 10324.1 -1 50
739 10328.6 -1 52
740 10332.2 -1 50
741 10373 -1 50
742 10376.4 -1 50
743 10394 -1 50
744 10419.9 -1 52
745 10426.3 -1 51
746 10429.8 -1 52
747 10430.6 -1 51
748 10436 -1 50
749 10443.4 -1 50
750 10454.3 -1 52
751 10471.1 -1 50
752 10479.1 -1 50
753 10494.9 -1 50
754 10503.1 -1 51
755 10507.9 -1 50
756 10518.5 -1 51
757 10528.7 -1 50
758 10534.8 -1 52
759 10540 -1 51
760 10544.6 -1 51
761 10547.4 -1 51
762 10577.9 -1 51
763 10598.8 -1 50
764 10601.8 -1 50
765 10651.6 -1 51
766 10685 -1 50
767 10721.2 -1 51
768 10726.8 -1 52
769 10760.5 -1 50
770 10775 -1 52
771 10795.4 -1 50
772 10797 -1 51
773 10828.2 -1 52
774 10828.4 -1 50
775 10834.5 -1 52
776 10846.4 -1 51
777 10869.4 -1 51
778 10880 -1 50
779 10880.9 -1 50
780 10902.1 -1 51
781 10922.6 -1 51
782 10946.9 -1 50
783 10963.8 -1 51
784 10964.1 -1 50
785 10967.4 -1 50
786 10982.2 -1 49
787 10988 -1 50
788 11012.2 -1 51
789 11034.8 -1 51
790 11048.9 -1 50
791 11059.5 -1 52
792 11059.8 -1 50
793 11076.3 -1 51
794 11082.6 -1 50
795 11109.3 -1 50
796 11135.2 -1 50
797 11143 -1 50
798 11179.4 -1 52
799 11204.2 -1 51
800 11207 -1 50
801 11223.1 -1 50
802 11247.2 -1 51
803 11254.7 -1 50
804 11285.1 -1 50
805 11304.5 -1 50
806 11327.7 -1 52
807 11331.6 -1 50
808 11333.4 -1 50
809 11334.9 -1 50
810 11347.8 -1 50
811 11360.4 -1 51
812 11368.3 -1 50
813 11414.1 -1 50
814 11416.8 -1 51
815 11422.9 -1 51
816 11427.8 -1 51
817 11456.6 -1 50
818 11463 -1 50
819 11490.3 -1 51
820 11520.3 -1 51
821 11551.2 -1 50
822 11555.6 -1 50
823 11564.8 -1 51
824 11571.6 -1 50
825 11589.4 -1 51
826 11590.9 -1 50
827 11636.1 -1 50
828 11637.3 -1 50
829 11638.5 -1 51
830 11650.2 -1 51
831 11688.6 -1 50
832 11700.3 -1 50
833 11729.5 -1 51
834 11729.9 -1 50
835 11739.9 -1 50
836 11746.3 -1 52
837 11755.3 -1 52
838 11758 -1 50
839 11772.7 -1 51
840 11777 -1 51
841 11777.1 -1 49
842 11782.5 -1 51
843 11787.6 -1 49
844 11793 -1 51
845 11796 -1 51
846 11796.9 -1 51
847 11802.1 -1 50
848 11835.2 -1 52
849 11868.5 -1 51
850 11872.9 -1 50
851 11896.3 -1 51
852 11898.6 -1 51
853 11907.1 -1 51
854 11912.4 -1 51
855 11925.6 -1 51
856 11939.1 -1 51
857 11969.8 -1 50
858 11983.4 -1 49
859 11990.3 -1 50
860 11997.4 -1 50
861 12000.6 -1 49
862 12012.2 -1 51
863 12015.4 -1 50
864 12021.2 -1 50
865 12032.8 -1 50
866 12037.4 -1 49
867 12050.9 -1 49
868 12055 -1 49
869 12068.8 -1 49
870 12087.8 -1 49
871 12101.5 -1 49
872 12104.3 -1 49
873 12104.8 -1 50
874 12116.9 -1 49
875 12117.7 -1 48
876 12126.1 -1 50
877 12137.3 -1 50
878 12162.5 -1 50
879 12165.3 -1 50
880 12204.6 -1 51
881 12209.2 -1 51
882 12232.3 -1 51
883 12236.8 -1 51
884 12272.8 -1 50
885 12275.7 -1 50
886 12289.1 -1 50
887 12303.3 -1 50
888 12321.7 -1 50
889 12328.2 -1 50
890 12375 -1 49
891 12378.1 -1 49
892 12378.2 -1 50
893 12378.4 -1 49
894 12393.7 -1 51
895 12433.5 -1 51
896 12439.2 -1 51
897 12442.1 -1 50
898 12451.4 -1 50
899 12469.1 -1 50
900 12486.7 -1 50
901 12510.5 -1 51
902 12511 -1 50
903 12544 -1 50
904 12547.3 -1 50
905 12554.1 -1 50
906 12591.1 -1 49
907 12598.3 -1 50
908 12611.3 -1 50
909 12611.8 -1 49
910 12613.9 -1 49
911 12621.4 -1 51
912 12641.2 -1 49
913 12665.1 -1 49
914 12670.3 -1 50
915 12679 -1 49
916 12681.9 -1 50
917 12686 -1 50
918 12687.8 -1 50
919 12748.5 -1 51
920 12751.9 -1 49
921 12767.4 -1 49
922 12769.7 -1 50
923 12774.9 -1 50
924 12780.3 -1 50
925 12787.5 -1 50
926 12811.2 -1 48
927 12813.3 -1 50
928 12813.7 -1 49
929 12861.6 -1 49
930 12862.4 -1 49
931 12863.9 -1 50
932 12867.6 -1 50
933 12870 -1 49
934 12874.4 -1 50
935 12897.4 -1 51
936 12905.5 -1 50
937 12908.1 -1 50
938 12941 -1 51
939 12943.5 -1 49
940 12964.7 -1 50
941 12967 -1 50
942 12990.3 -1 49
943 13003.6 -1 49
944 13061.5 -1 49
945 13067.1 -1 49
946 13087 -1 49
947 13091.9 -1 50
948 13096.5 -1 50
949 13104 -1 50
950 13111 -1 49
951 13112.2 -1 50
952 13150.6 -1 51
953 13181.7 -1 49
954 13198.8 -1 49
955 13213.6 -1 50
956 13229.2 -1 51
957 13254.9 -1 51
958 13268.2 -1 50
959 13269.8 -1 51
960 13279.9 -1 51
961 13311.6 -1 50
962 13312.4 -1 50
963 13356.1 -1 50
964 13366.3 -1 52
965 13369.1 -1 51
966 13374.4 -1 50
967 13386.6 -1 51
968 13392.9 -1 51
969 13401.2 -1 51
970 13401.9 -1 49
971 13406.5 -1 50
972 13414.5 -1 51
973 13428.3 -1 52
974 13450.9 -1 50
975 13488.3 -1 50
976 13490.6 -1 50
977 13501 -1 51
978 13550.8 -1 51
979 13562.6 -1 50
980 13575 -1 49
981 13587.5 -1 50
982 13611.3 -1 50
983 13619.8 -1 49
984 13637.5 -1 48
985 13643.7 -1 49
986 13651.6 -1 51
987 13659.6 -1 50
988 13677.2 -1 51
989 13687.4 -1 50
990 13689.4 -1 49
991 13692.8 -1 51
992 13694.4 -1 49
993 13699.7 -1 50
994 13748 -1 49
995 13758.1 -1 51
996 13759.2 -1 51
997 13764.1 -1 50
998 13799.2 -1 50
999 13802.7 -1 51
1000 13823.1 -1 51
1001 13839 -1 51
1002 13862.5 -1 51
1003 13905.7 -1 51
1004 13914.2 -1 50
1005 13920.2 -1 51
1006 13925 -1 50
1007 13974.3 -1 51
1008 13974.5 -1 50
1009 13998.2 -1 50
1010 14017.9 -1 50
1011 14021.4 -1 51
1012 14045 -1 51
1013 14067.9 -1 51
1014 14091.2 -1 50
1015 14101.5 -1 50
1016 14110.9 -1 50
1017 14126.4 -1 51
1018 14139.4 -1 51
1019 14145.4 -1 49
1020 14152.9 -1 51
1021 14155.7 -1 50
1022 14168.8 -1 50
1023 14184.3 -1 51
1024 14186.4 -1 50
1025 14193.5 -1 51
1026 14196.9 -1 51
1027 14207.9 -1 50
1028 14222.3 -1 50
1029 14249.5 -1 50
1030 14253.3 -1 50
1031 14258.8 -1 50
1032 14264.1 -1 50
1033 14279.8 -1 51
1034 14317.2 -1 50
1035 14333.6 -1 50
1036 14342.8 -1 51
1037 14345.7 -1 50
1038 14383.9 -1 51
1039 14391.2 -1 49
1040 14391.9 -1 51
1041 14400.3 -1 49
1042 14418.8 -1 51
1043 14419.1 -1 50
1044 14431.6 -1 50
1045 14449.2 -1 50
1046 14506 -1 50
1047 14510.2 -1 50
1048 14545.1 -1 50
1049 14548.2 -1 49
1050 14563.1 -1 49
1051 14576.1 -1 50
1052 14592.5 -1 50
1053 14605.9 -1 50
1054 14608.2 -1 49
1055 14652.4 -1 49
1056 14694.1 -1 50
1057 14694.2 -1 49
1058 14697.1 -1 50
1059 14703 -1 49
1060 14730.2 -1 50
1061 14737.1 -1 50
1062 14744.2 -1 50
1063 14746.4 -1 49
1064 14799.8 -1 48
1065 14818.4 -1 50
1066 14830.7 -1 50
1067 14831.5 -1 50
1068 14853.4 -1 49
1069 14862.4 -1 50
1070 14865.7 -1 50
1071 14866.7 -1 50
1072 14868.1 -1 50
1073 14872.6 -1 51
1074 14891.2 -1 49
1075 14892.8 -1 50
1076 14901 -1 50
1077 14915.5 -1 50
1078 14916.9 -1 49
1079 14920.4 -1 51
1080 14938.6 -1 50
1081 14953 -1 49
1082 14953.6 -1 50
1083 14974 -1 51
1084 15000.5 -1 50
1085 15008.4 -1 50
1086 15009.9 -1 50
1087 15012.3 -1 51
1088 15060.8 -1 51
1089 15072 -1 51
1090 15074.6 -1 50
1091 15097.6 -1 51
1092 15120.1 -1 50
1093 15132.1 -1 50
1094 15154.6 -1 50
1095 15161 -1 51
1096 15190.1 -1 49
1097 15190.3 -1 49
1098 15207.3 -1 50
1099 15227.5 -1 50
1100 15231.8 -1 50
1101 15237.4 -1 51
1102 15248.1 -1 51
1103 15259.1 -1 51
1104 15278.7 -1 50
1105 15312.6 -1 51
1106 15323.8 -1 51
1107 15338.5 -1 49
1108 15347.5 -1 51
1109 15351.4 -1 50
1110 15364.7 -1 51
1111 15379.3 -1 50
1112 15425.6 -1 50
1113 15450.1 -1 49
1114 15465 -1 50
1115 15498.1 -1 50
1116 15520.6 -1 49
1117 15531 -1 50
1118 15563.6 -1 49
1119 15583 -1 50
1120 15583.6 -1 49
1121 15590.6 -1 50
1122 15602.9 -1 50
1123 15607.2 -1 50
1124 15630.4 -1 50
1125 15633.1 -1 50
1126 15635.4 -1 49
1127 15637 -1 50
1128 15642 -1 49
1129 15642.9 -1 50
1130 15650.9 -1 50
1131 15653.6 -1 50
1132 15674.3 -1 49
1133 15711.3 -1 49
1134 15711.8 -1 50
1135 15741.6 -1 50
1136 15763.2 -1 49
1137 15771.9 -1 51
1138 15800.2 -1 50
1139 15806.3 -1 51
1140 15817.5 -1 48
1141 15826.1 -1 50
1142 15832 -1 49
1143 15841.6 -1 49
1144 15844.8 -1 50
1145 15963.1 -1 50
1146 15967.5 -1 50
1147 15969.7 -1 51
1148 15979.5 -1 51
1149 15983.4 -1 50
1150 15987.9 -1 50
1151 15989.5 -1 50
1152 15989.7 -1 50
1153 15998 -1 49
1154 16000.8 -1 51
1155 16014.8 -1 49
1156 16029 -1 51
1157 16033.6 -1 51
1158 16036.8 -1 50
1159 16045.4 -1 51
1160 16048.9 -1 51
1161 16103.8 -1 51
1162 16114.4 -1 51
1163 16143.6 -1 52
1164 16145.3 -1 50
1165 16154.3 -1 51
1166 16169.2 -1 52
